0,nospec_no_specifier_test,1594393098,0
1,nospec_empty_string,1594393098,0
2,nospec_some_escaped_chars,1594393098,0
3,nospec_successive_5_5,1594393098,0
4,nospec_successive_2_9,1594393098,0
5,nospec_successive_8_3,1594393098,0
6,pct_basic,1594393098,0
7,pct_5w,1594311562,1594393098
8,pct_5wlj,1594311562,1594393098
9,pct_5wzp,1594311562,1594393098
10,pct_5wljzp,1594311562,1594393098
11,nocrash_notrequired_nullspec_basic,1594393098,0
12,nocrash_notrequired_nullspec_5w,1594393098,0
13,nocrash_notrequired_nullspec_5wzp,1594393098,0
14,nocrash_notrequired_nullspec_5wzplj,1594393098,0
15,nocrash_notrequired_nullspec_5wlj,1594393098,0
16,c_allprintable_combined,1594393098,0
17,c_1_31_combined,1594393098,0
18,c_128_255_combined,1594393098,0
19,c_allprintable_width,1594393098,0
20,c_1_31_width,1594393098,0
21,c_128_255_width,1594393098,0
22,c_allprintable_width_lj,1594393098,1594112725
23,c_1_31_width_lj,1594393098,1594112725
24,c_128_255_width_lj,1594393098,1594112725
25,c_nullterm_basic,1594393098,0
26,c_nullterm_5w,1594393098,0
27,c_nullterm_5wlj,1594393098,1594112725
28,s_basic_string_expansion,1594393098,1594309703
29,s_only_string_expansion,1594393098,0
30,s_two_string_expansions,1594393098,0
31,s_two_string_expansions2,1594393098,0
32,s_empty_string_expansion,1594393098,0
33,s_full_then_empty_string,1594393098,0
34,s_empty_then_full_string,1594393098,0
35,s_three_strings,1594393098,0
36,s_space_padded_field_width,1594393098,0
37,s_space_padded_field_width2,1594393098,0
38,s_space_padded_over_field_width,1594393098,0
39,s_space_padded_field_width_lj,1594393098,0
40,s_space_padded_field_width2_lj,1594393098,0
41,s_space_padded_over_field_width_lj,1594393098,0
42,s_string_prec_notrunc,1594393098,1594309703
43,s_string_prec_trunc,1594393098,1594309703
44,s_string_prec_default,1594393098,1594309703
45,s_string_prec_zero,1594393098,1594309703
46,s_two_strings_prec_2trunc,1594393098,1594309703
47,s_two_strings_prec_1trunc_a,1594393098,1594309703
48,s_two_strings_prec_1trunc_b,1594393098,1594309703
49,s_two_strings_prec_0trunc,1594393098,1594309703
50,s_string_prec_width_notrunc,1594393098,1594309703
51,s_string_prec_width_trunc,1594393098,1594309703
52,s_string_prec_width_notrunc_lj,1594393098,1594309703
53,s_string_prec_width_trunc_lj,1594393098,1594309703
54,s_two_s_prec_width_2fit_0trunc,1594393098,0
55,s_two_s_prec_width_1fit_a_0trunc,1594393098,1594309703
56,s_two_s_prec_width_1fit_b_0trunc,1594393098,1594309703
57,s_two_s_prec_width_0fit_0trunc,1594393098,1594309703
58,s_two_s_prec_width_2fit_1trunc_a,1594393098,1594309703
59,s_two_s_prec_width_1fit_a_1trunc_a,1594393098,1594309703
60,s_two_s_prec_width_1fit_b_1trunc_a,1594393098,1594309703
61,s_two_s_prec_width_0fit_1trunc_a,1594393098,1594309703
62,s_two_s_prec_width_2fit_1trunc_b,1594393098,1594309703
63,s_two_s_prec_width_1fit_a_1trunc_b,1594393098,1594309703
64,s_two_s_prec_width_1fit_b_1trunc_b,1594393098,1594309703
65,s_two_s_prec_width_0fit_1trunc_b,1594393098,1594309703
66,s_two_s_prec_width_2fit_2trunc,1594393098,1594309703
67,s_two_s_prec_width_1fit_a_2trunc,1594393098,1594309703
68,s_two_s_prec_width_1fit_b_2trunc,1594393098,1594309703
69,s_two_s_prec_width_0fit_2trunc,1594393098,1594309703
70,s_two_s_prec_width_2trunc,1594393098,0
71,s_two_strings_lj_and_rj,1594393098,0
72,s_two_strings_rj_and_lj,1594393098,0
73,s_null_basic_string_expansion,1594393098,1594309703
74,s_null_only_string_expansion,1594393098,0
75,s_null_space_padded_field_width,1594393098,0
76,s_null_space_padded_over_field_width,1594393098,0
77,s_null_space_padded_field_width_lj,1594393098,0
78,s_null_space_padded_field_width2_lj,1594393098,0
79,s_null_space_padded_over_field_width_lj,1594393098,0
80,s_null_string_prec_notrunc,1594393098,1594309703
81,s_null_string_prec_trunc,1594393098,1594309703
82,s_null_string_prec_default,1594393098,1594309703
83,s_null_string_prec_zero,1594393098,1594309703
84,s_basic_s_hidden,1594393098,0
85,s_width_3_s_hidden,1594393098,0
86,s_width_9_s_hidden,1594393098,0
87,s_prec_no_width_s_hidden,1594393098,1594309703
88,s_prec_9_no_width_s_hidden,1594393098,1594309703
89,s_prec_03_no_width_s_hidden,1594393098,1594309703
90,s_prec_09_no_width_s_hidden,1594393098,1594309703
91,s_prec_03_no_width_s_null,0,1594393098
92,s_prec_09_no_width_s_null,1594393098,1594309703
93,s_prec_00_no_width_s_nullchar,1594393098,0
94,s_prec_01_no_width_s_nullchar,1594393098,1594309703
95,s_prec_03_no_width_s_nullchar,1594393098,1594309703
96,s_prec_09_no_width_s_nullchar,1594393098,1594309703
97,s_prec_0_width_3_s_hidden,1594393098,1594309703
98,s_prec_0_width_10_s_hidden,1594393098,1594309703
99,s_prec_0_width_3_s_null,1594393098,1594309703
100,s_prec_0_width_10_s_null,1594393098,1594309703
101,s_prec_0_width_1_s_nullchar,1594393098,0
102,s_prec_0_width_2_s_nullchar,1594393098,0
103,s_prec_0_width_9_s_nullchar,1594393098,0
104,s_prec_0_lj_width_3_s_hidden,1594393098,1594309703
105,s_prec_0_lj_width_8_s_hidden,1594393098,1594309703
106,s_prec_0_lj_width_3_s_null,1594393098,1594309703
107,s_prec_0_lj_width_8_s_null,1594393098,1594309703
108,s_prec_0_lj_width_1_s_nullchar,1594393098,0
109,s_prec_0_lj_width_2_s_nullchar,1594393098,0
110,s_prec_0_lj_width_6_s_nullchar,1594393098,0
111,s_prec_1_width_3_s_hidden,1594393098,1594309703
112,s_prec_1_width_10_s_hidden,1594393098,1594309703
113,s_prec_1_width_3_s_null,0,1594393098
114,s_prec_1_width_9_s_null,0,1594393098
115,s_prec_1_lj_width_3_s_hidden,1594393098,1594309703
116,s_prec_1_lj_width_10_s_hidden,1594393098,1594309703
117,s_prec_1_lj_width_3_s_null,0,1594393098
118,s_prec_1_lj_width_9_s_null,0,1594393098
119,s_prec_1_lj_width_3_s_nullchar,1594393098,1594309703
120,s_prec_1_lj_width_6_s_nullchar,1594393098,1594309703
121,s_prec_perfect_width_3_s_hidden,1594393098,0
122,s_prec_perfect_width_20_s_hidden,1594393098,1594309703
123,s_prec_perfect_width_3_s_null,1594393098,0
124,s_prec_perfect_width_20_s_null,1594393098,1594309703
125,s_prec_perfect_width_3_s_nullchar,1594393098,1594309703
126,s_prec_perfect_width_6_s_nullchar,1594393098,0
127,s_prec_perfect_lj_width_3_s_hidden,1594393098,0
128,s_prec_perfect_lj_width_20_s_hidden,1594393098,1594309703
129,s_prec_8_lj_width_3_s_hidden,1594393098,1594309703
130,s_prec_8_lj_width_10_s_hidden,1594393098,1594309703
131,s_prec_8_lj_width_3_s_null,1594393098,1594309703
132,s_prec_8_lj_width_10_s_null,1594393098,1594309703
133,s_prec_00_lj_s_hidden_trunc,1594393098,0
134,s_prec_09_lj_s_hidden_notrunc,1594393098,1594309703
173,p_null,0,1594393098
178,p_ftfc_5w_throwswarning,0,1594393098
179,p_basic,1594393098,1594226179
180,p_width_fit,1594393098,1594226179
181,p_width_nofit,1594393098,1594226179
182,p_width_16,1594393098,1594226179
183,p_width_8,1594393098,1594226179
184,p_width_32,1594393098,1594226179
185,p_width_fit_lj,1594393098,1594226179
186,p_width_nofit_lj,1594393098,1594226179
187,p_width_16_lj,1594393098,1594226179
188,p_width_8_lj,1594393098,1594226179
189,p_width_32_lj,1594393098,1594226179
190,d_basic_pos,1594393098,0
191,d_basic_neg,1594393098,0
192,d_basic_zero,1594393098,0
193,d_basic_onlypos,1594393098,0
194,d_basic_onlyneg,1594393098,0
195,d_basic_onlyzero,1594393098,0
196,d_intmax,1594393098,0
197,d_intmin,1594393098,0
198,d_width_pos_fits,1594393098,0
199,d_width_neg_fits,1594393098,1593939092
200,d_width_zero_fits,1594393098,0
201,d_width_pos_exactfit,1594393098,0
202,d_width_neg_exactfit,1594393098,1593941884
203,d_width_pos_nofit,1594393098,0
204,d_width_neg_nofit,1594393098,0
205,d_width_pos_fits_lj,1594393098,1594046330
206,d_width_neg_fits_lj,1594393098,1594046330
207,d_width_zero_fits_lj,1594393098,1594046330
208,d_width_pos_exactfit_lj,1594393098,1594046330
209,d_width_neg_exactfit_lj,1594393098,1594046330
210,d_width_pos_nofit_lj,1594393098,1594046330
211,d_width_neg_nofit_lj,1594393098,1594046330
212,d_prec_fits_pos,1594393098,0
213,d_prec_fits_neg,1594393098,1593947603
214,d_prec_fits_zero,1594393098,0
215,d_prec_exactfit_pos,1594393098,0
216,d_prec_exactfit_neg,1594393098,1593936288
217,d_prec_nofit_pos,1594393098,0
218,d_prec_nofit_neg,1594393098,1593936288
219,d_zp_pos_fits,1594393098,0
220,d_zp_neg_fits,1594393098,1593947713
221,d_zp_zero_fits,1594393098,0
222,d_zp_pos_exactfit,1594393098,0
223,d_zp_neg_exactfit,1594393098,1593941884
224,d_zp_neg_minus1fit,1594393098,1593939683
225,d_prec_width_fit_fit_pos,1594393098,1593948349
226,d_prec_width_fit_fit_neg,1594393098,1593953975
227,d_prec_width_fit_fit_zero,1594393098,1593948349
228,d_prec_width_nofit_fit_pos,1594393098,0
229,d_prec_width_nofit_fit_neg,1594393098,1593939683
230,d_prec_width_fit_nofit_pos,1594393098,1593941142
231,d_prec_width_fit_nofit_neg,1594393098,1593947603
232,d_prec_width_nofit_nofit_pos,1594393098,0
233,d_prec_width_nofit_nofit_neg,1594393098,1593939683
234,d_prec_width_fit_fit_pos_lj,1594393098,1594046330
235,d_prec_width_fit_fit_neg_lj,1594393098,1594046330
236,d_prec_width_fit_fit_zero_lj,1594393098,1594046330
237,d_prec_width_nofit_fit_pos_lj,1594393098,1594046330
238,d_prec_width_nofit_fit_neg_lj,1594393098,1594046330
239,d_prec_width_fit_nofit_pos_lj,1594393098,1594046330
240,d_prec_width_fit_nofit_neg_lj,1594393098,1594046330
241,d_prec_width_nofit_nofit_pos_lj,1594393098,1594046330
242,d_prec_width_nofit_nofit_neg_lj,1594393098,1594046330
243,d_prec_width_ff_pos_zp,1594393098,1593954064
244,d_prec_width_ff_neg_zp,1594393098,1593956534
245,d_prec_width_ff_zero_zp,1594393098,1593954064
246,d_prec_width_nf_pos_zp,1594393098,1593954064
247,d_prec_width_nf_neg_zp,1594393098,1593956534
248,d_prec_width_fn_pos_zp,1594393098,1593941142
249,d_prec_width_fn_neg_zp,1594393098,1593947603
250,d_prec_width_nn_pos_zp,1594393098,0
251,d_prec_width_nn_neg_zp,1594393098,1593939683
252,d_prec_width_ff_pos_lj_zp_ignoreflag,1594393098,1594304001
253,d_prec_width_ff_neg_ljzp_ignoreflag,1594393098,1594304001
254,d_prec_width_ff_zero_ljzp_ignoreflag,1594393098,1594304001
255,d_prec_width_nf_pos_ljzp_ignoreflag,1594393098,1594304001
256,d_prec_width_nf_neg_ljzp_ignoreflag,1594393098,1594304001
257,d_prec_width_fn_pos_ljzp_ignoreflag,1594393098,1594304001
258,d_prec_width_fn_neg_ljzp_ignoreflag,1594393098,1594304001
259,d_prec_width_nn_pos_ljzp_ignoreflag,1594393098,1594304001
260,d_prec_width_nn_neg_ljzp_ignoreflag,1594393098,1594304001
261,d_prec0val0_basic,1594393098,1594046520
262,d_prec0val0_implicit,1594393098,1594046520
263,d_prec0val0_w,1594393098,1594046520
264,d_prec0val0_w_impl,1594393098,1594046520
265,d_prec0val0_wlj,1594393098,1594046520
266,d_prec0val0_wlj_impl,1594393098,1594046520
267,i_basic_pos,1594393098,0
268,i_basic_neg,1594393098,0
269,i_basic_zero,1594393098,0
270,i_basic_onlypos,1594393098,0
271,i_basic_onlyneg,1594393098,0
272,i_basic_onlyzero,1594393098,0
273,i_intmax,1594393098,0
274,i_intmin,1594393098,0
275,i_width_pos_fits,1594393098,0
276,i_width_neg_fits,1594393098,0
277,i_width_zero_fits,1594393098,0
278,i_width_pos_exactfit,1594393098,0
279,i_width_neg_exactfit,1594393098,0
280,i_width_pos_nofit,1594393098,0
281,i_width_neg_nofit,1594393098,0
282,i_width_pos_fits_lj,1594393098,0
283,i_width_neg_fits_lj,1594393098,0
284,i_width_zero_fits_lj,1594393098,0
285,i_width_pos_exactfit_lj,1594393098,0
286,i_width_neg_exactfit_lj,1594393098,0
287,i_width_pos_nofit_lj,1594393098,0
288,i_width_neg_nofit_lj,1594393098,0
289,i_prec_fits_pos,1594393098,0
290,i_prec_fits_neg,1594393098,0
291,i_prec_fits_zero,1594393098,0
292,i_prec_exactfit_pos,1594393098,0
293,i_prec_exactfit_neg,1594393098,0
294,i_prec_nofit_pos,1594393098,0
295,i_prec_nofit_neg,1594393098,0
296,i_zp_pos_fits,1594393098,0
297,i_zp_neg_fits,1594393098,0
298,i_zp_zero_fits,1594393098,0
299,i_zp_pos_exactfit,1594393098,0
300,i_zp_neg_exactfit,1594393098,0
301,i_zp_neg_minus1fit,1594393098,0
302,i_prec_width_fit_fit_pos,1594393098,0
303,i_prec_width_fit_fit_neg,1594393098,0
304,i_prec_width_fit_fit_zero,1594393098,0
305,i_prec_width_nofit_fit_pos,1594393098,0
306,i_prec_width_nofit_fit_neg,1594393098,0
307,i_prec_width_fit_nofit_pos,1594393098,0
308,i_prec_width_fit_nofit_neg,1594393098,0
309,i_prec_width_nofit_nofit_pos,1594393098,0
310,i_prec_width_nofit_nofit_neg,1594393098,0
311,i_prec_width_fit_fit_pos_lj,1594393098,0
312,i_prec_width_fit_fit_neg_lj,1594393098,0
313,i_prec_width_fit_fit_zero_lj,1594393098,0
314,i_prec_width_nofit_fit_pos_lj,1594393098,0
315,i_prec_width_nofit_fit_neg_lj,1594393098,0
316,i_prec_width_fit_nofit_pos_lj,1594393098,0
317,i_prec_width_fit_nofit_neg_lj,1594393098,0
318,i_prec_width_nofit_nofit_pos_lj,1594393098,0
319,i_prec_width_nofit_nofit_neg_lj,1594393098,0
320,i_prec_width_ff_pos_zp,1594393098,0
321,i_prec_width_ff_neg_zp,1594393098,0
322,i_prec_width_ff_zero_zp,1594393098,0
323,i_prec_width_nf_pos_zp,1594393098,0
324,i_prec_width_nf_neg_zp,1594393098,0
325,i_prec_width_fn_pos_zp,1594393098,0
326,i_prec_width_fn_neg_zp,1594393098,0
327,i_prec_width_nn_pos_zp,1594393098,0
328,i_prec_width_nn_neg_zp,1594393098,0
329,i_prec_width_ff_pos_lj_zp_ignoreflag,1594393098,1594304001
330,i_prec_width_ff_neg_ljzp_ignoreflag,1594393098,1594304001
331,i_prec_width_ff_zero_ljzp_ignoreflag,1594393098,1594304001
332,i_prec_width_nf_pos_ljzp_ignoreflag,1594393098,1594304001
333,i_prec_width_nf_neg_ljzp_ignoreflag,1594393098,1594304001
334,i_prec_width_fn_pos_ljzp_ignoreflag,1594393098,1594304001
335,i_prec_width_fn_neg_ljzp_ignoreflag,1594393098,1594304001
336,i_prec_width_nn_pos_ljzp_ignoreflag,1594393098,1594304001
337,i_prec_width_nn_neg_ljzp_ignoreflag,1594393098,1594304001
338,i_prec0val0_basic,1594393098,0
339,i_prec0val0_implicit,1594393098,0
340,i_prec0val0_w,1594393098,0
341,i_prec0val0_w_impl,1594393098,0
342,i_prec0val0_wlj,1594393098,0
343,i_prec0val0_wlj_impl,1594393098,0
344,u_basic_pos,1594393098,0
345,u_basic_zero,1594393098,0
346,u_basic_onlypos,1594393098,0
347,u_uintmax,1594393098,0
348,u_width_pos_fits,1594393098,0
349,u_width_zero_fits,1594393098,1594113940
350,u_width_pos_exactfit,1594393098,0
351,u_width_pos_nofit,1594393098,0
352,u_width_pos_fits_lj,1594393098,1594114958
353,u_width_zero_fits_lj,1594393098,1594114958
354,u_width_pos_exactfit_lj,1594393098,0
355,u_width_pos_nofit_lj,1594393098,0
356,u_prec_fits_pos,1594393098,0
357,u_prec_fits_zero,1594393098,1594113940
358,u_prec_exactfit_pos,1594393098,0
359,u_prec_nofit_pos,1594393098,0
360,u_zp_pos_fits,1594393098,0
361,u_zp_zero_fits,1594393098,1594311562
362,u_zp_pos_exactfit,1594393098,0
363,u_prec_width_fit_fit_pos,1594393098,0
364,u_prec_width_fit_fit_zero,1594393098,1594113940
365,u_prec_width_nofit_fit_pos,1594393098,0
366,u_prec_width_fit_nofit_pos,1594393098,1594114173
367,u_prec_width_nofit_nofit_pos,1594393098,0
368,u_prec_width_fit_fit_pos_lj,1594393098,1594114958
369,u_prec_width_fit_fit_zero_lj,1594393098,1594114958
370,u_prec_width_nofit_fit_pos_lj,1594393098,1594114958
371,u_prec_width_fit_nofit_pos_lj,1594393098,1594114173
372,u_prec_width_nofit_nofit_pos_lj,1594393098,0
373,u_prec_width_ff_pos_zp,1594393098,1594114173
374,u_prec_width_ff_zero_zp,1594393098,1594114173
375,u_prec_width_nf_pos_zp,1594393098,1594114173
376,u_prec_width_fn_pos_zp,1594393098,1594114173
377,u_prec_width_nn_pos_zp,1594393098,0
378,u_prec_width_ff_pos_ljzp_ignoreflag,1594393098,1594304001
379,u_prec_width_ff_zero_ljzp_ignoreflag,1594393098,1594304001
380,u_prec_width_nf_pos_ljzp_ignoreflag,1594393098,1594304001
381,u_prec_width_fn_pos_ljzp_ignoreflag,1594393098,1594304001
382,u_prec_width_nn_pos_ljzp_ignoreflag,1594393098,1594304001
383,u_prec0val0_basic,1594393098,1594116804
384,u_prec0val0_implicit,1594393098,1594116804
385,u_prec0val0_w,1594393098,1594116804
386,u_prec0val0_w_impl,1594393098,1594116804
387,u_prec0val0_wlj,1594393098,1594116804
388,u_prec0val0_wlj_impl,1594393098,1594116804
389,x_basic_pos,1594393098,0
390,x_basic_zero,1594393098,0
391,x_basic_onlypos,1594393098,0
392,x_hexlmax,1594393098,0
393,x_width_pos_fits,1594393098,0
394,x_width_zero_fits,1594393098,1594117073
395,x_width_pos_exactfit,1594393098,0
396,x_width_pos_nofit,1594393098,0
397,x_width_pos_fits_lj,1594393098,1594117073
398,x_width_zero_fits_lj,1594393098,1594117073
399,x_width_pos_exactfit_lj,1594393098,1594119517
400,x_width_pos_nofit_lj,1594393098,0
401,x_prec_fits_pos,1594393098,0
402,x_prec_fits_zero,1594393098,1594117073
403,x_prec_exactfit_pos,1594393098,0
404,x_prec_nofit_pos,1594393098,0
405,x_zp_pos_fits,1594393098,0
406,x_zp_zero_fits,1594393098,1594117073
407,x_zp_pos_exactfit,1594393098,0
408,x_prec_width_fit_fit_pos,1594393098,0
409,x_prec_width_fit_fit_zero,1594393098,1594117073
410,x_prec_width_nofit_fit_pos,1594393098,0
411,x_prec_width_fit_nofit_pos,1594393098,1594117073
412,x_prec_width_nofit_nofit_pos,1594393098,0
413,x_prec_width_fit_fit_pos_lj,1594393098,1594117073
414,x_prec_width_fit_fit_zero_lj,1594393098,1594117073
415,x_prec_width_nofit_fit_pos_lj,1594393098,1594117073
416,x_prec_width_fit_nofit_pos_lj,1594393098,1594117073
417,x_prec_width_nofit_nofit_pos_lj,1594393098,0
418,x_prec_width_ff_pos_zp,1594393098,1594117073
419,x_prec_width_ff_zero_zp,1594393098,1594117073
420,x_prec_width_nf_pos_zp,1594393098,1594117073
421,x_prec_width_fn_pos_zp,1594393098,1594117073
422,x_prec_width_nn_pos_zp,1594393098,0
423,x_prec_width_ff_pos_ljzp_ignoreflag,1594393098,1594304065
424,x_prec_width_ff_zero_ljzp_ignoreflag,1594393098,1594304065
425,x_prec_width_nf_pos_ljzp_ignoreflag,1594393098,1594304065
